Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Latvia,Gold,3428,,,571
Seychelles,,,,,186.37
Seychelles,Bronze,2579,0.584,163.52,196
Seychelles,Silver,3001,0.337,94.36,120
Seychelles,Gold,3428,,,196
France,,,,,194.38
France,Bronze,2442,3.872,1084.16,1301
France,Bronze,2579,5.883,1647.24,1977
France,Bronze,2738,2.648,741.44,890
France,Bronze,2750,4.422,1238.16,1486
France,Bronze,3109,0.81,226.8,521
France,Bronze,3160,,,738
France,Bronze,3193,0.634,177.52,213
France,Bronze,3237,,,991
France,Bronze,3329,,,1107
France,Bronze,3335,,,559
France,Bronze,3418,,,746
France,Gold,3428,,,1977
Uganda,,,,,194.38
Uganda,Bronze,2750,0.584,163.52,196
Uganda,Silver,3001,0.337,94.36,120
Uganda,Gold,3428,,,196
Kazakhstan,,,,,194.38
Kazakhstan,Bronze,2260,,,3929
Kazakhstan,Bronze,2579,10.316,2888.48,3467
Kazakhstan,Bronze,2750,5.526,1547.28,1857
Kazakhstan,Silver,3001,,,120
Kazakhstan,Bronze,3237,2.165,606.2,1591
Kazakhstan,Bronze,3335,,,1310
Kazakhstan,Gold,3428,,,3467
Belgium,,,,,194.38
Belgium,Bronze,2750,5.526,1547.28,1857
Belgium,Silver,3001,0.337,94.36,120
Belgium,Bronze,3160,,,269
Belgium,Silver,3225,1.25,350,420
Belgium,Bronze,3309,,,2195
Belgium,Bronze,3370,,,3954
Burundi,,,,,194.38
Burundi,Bronze,2750,0.584,163.52,196
Burundi,Silver,3001,0.337,94.36,120
Burundi,Gold,3428,,,196
Zambia,,,,,212.58
Zambia,Bronze,2750,0.584,163.52,196
Zambia,Silver,3001,0.337,94.36,120
Zambia,Silver,3178,,,179
Zambia,Gold,3428,,,196
Ghana,,,,,212.58
Ghana,Bronze,2217,0.552,154.56,187
Ghana,Silver,2354,,,120
Ghana,Bronze,2750,0.584,163.52,196
Ghana,Silver,3001,0.337,94.36,120
Ghana,Gold,3428,,,196
Nepal,,,,,212.58
Nepal,Bronze,2579,,,196
Nepal,Silver,3001,0.337,94.36,120
Nepal,Gold,3428,,,196
Armenia,,,,,212.58
Armenia,Bronze,2750,0.584,163.52,196
Armenia,Silver,3001,0.337,94.36,120
Algeria,,,,,212.58
Algeria,Bronze,2750,0.584,163.52,196
Algeria,Silver,3001,0.337,94.36,120
Algeria,Gold,3428,,,196
Guinea,,,,,212.58
Guinea,Silver,2354,,,120
Guinea,Bronze,2750,0.584,163.52,196
Guinea,Silver,3001,0.337,94.36,120
Guinea,Silver,3168,,,121
Guinea,Gold,3428,,,196
Botswana,,,,,212.58
Botswana,Silver,2354,,,120
Botswana,Bronze,2579,0.584,163.52,196
Botswana,Silver,3001,0.337,94.36,120
Botswana,Bronze,3160,,,121
Botswana,Gold,3428,,,196
Namibia,,,,,212.58
Namibia,Silver,3001,0.337,94.36,120
Namibia,Bronze,3370,,,196
Namibia,Gold,3428,,,196
Macedonia,,,,,212.58
Macedonia,Bronze,2750,0.584,163.52,196
Macedonia,Silver,3001,0.337,94.36,120
CAF,,,,,212.58
CAF,Silver,3001,0.337,94.36,120
CAF,Silver,3225,0.584,163.52,196
CAF,Gold,3428,,,196
Ecuador,,,,,212.58
Ecuador,Bronze,2579,0.584,163.52,196
Ecuador,Silver,3001,0.337,94.36,120
