Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Morocco,bronze,3309,0.089,24.92,32.40
Morocco,bronze,3335,0.111,31.08,40.40
Morocco,bronze,"3168,2920",0.263,73.64,95.73
Morocco,gold,3428,0.351,98.28,127.76
Uganda,bronze,"2750,3193,3370,2579,3168",0.203,56.84,73.89
Uganda,bronze,3001,0.138,38.64,50.23
Malawi,bronze,"2750,3193,3370",0.203,56.84,73.89
Malawi,bronze,3001,0.138,38.64,50.23
Ghana,bronze,"2750,3193,3160,3330,2260,3370,3168",0.203,56.84,73.89
Ghana,bronze,3001,0.138,38.64,50.23
Ghana,bronze,2920,0.158,44.24,57.51
Kenya,bronze,2750,0.016,4.48,5.82
Kenya,bronze,3001,0.138,38.64,50.23
Kenya,bronze,"2579,3193,3160,3330,2260,3370,3168",0.502,140.56,182.73
Kenya,bronze,2738,0.082,22.96,29.85
Kenya,bronze,2263,0.062,17.36,22.57
Kenya,bronze,2840,0.078,21.84,28.39
Kenya,bronze,3237,0.008,2.24,2.91
Kenya,bronze,3340,0.027,7.56,9.83
Kenya,bronze,2920,0.376,105.28,136.86
Kenya,gold,3428,0.502,140.56,182.73
Panama,bronze,"2750,3193,2260,3370",0.203,56.84,73.89
Panama,bronze,3001,0.138,38.64,50.23
Panama,bronze,2920,0.152,42.56,55.33
Jamaica,bronze,3001,0.138,38.64,50.23
Jamaica,bronze,"2260,3370",0.203,56.84,73.89
Jamaica,bronze,2920,0.152,42.56,55.33
Venezuela,bronze,"2750,2579,3193,3160,2567,2260,3370",0.502,140.56,182.73
Venezuela,bronze,3001,0.138,38.64,50.23
Venezuela,bronze,2920,0.376,105.28,136.86
Venezuela,gold,3428,0.502,140.56,182.73
Kazakhstan,bronze,"2750,2579,3193,3330,2567,2260,3370,3421",0.502,140.56,182.73
Kazakhstan,bronze,3001,0.138,38.64,50.23
Kazakhstan,bronze,2738,0.045,12.6,16.38
Kazakhstan,bronze,3328,0.054,15.12,19.66
Kazakhstan,bronze,3237,0.014,3.92,5.10
Kazakhstan,bronze,"3168,2920",0.376,105.28,136.86
Kazakhstan,bronze,2263,0.034,9.52,12.38
Kazakhstan,gold,3428,0.502,140.56,182.73
Colombia,bronze,"2750,2579,2286,3193,3330,2567,2260,3406,3340,3370",0.456,127.68,165.98
Colombia,bronze,3001,0.138,38.64,50.23
Colombia,bronze,3160,0.045,12.6,16.38
Colombia,bronze,3253,0.01,2.8,3.64
Colombia,bronze,3243,0.012,3.36,4.37
Colombia,bronze,2840,0.454,127.12,165.26
Colombia,silver,3237,0.008,2.24,2.91
Colombia,bronze,3335,0.03,8.4,10.92
Colombia,gold,3428,0.456,127.68,165.98
Colombia,bronze,"2236,3288",0.007,1.96,2.55
Paraguay,bronze,"2750,3193,3160,3370,2579",0.203,56.84,73.89
Paraguay,bronze,3001,0.138,38.64,50.23
Turkey,bronze,"2750,2579,3193,3406,3370",0.243,68.04,88.45
Turkey,bronze,3001,0.138,38.64,50.23
Turkey,silver,2260,0.243,68.04,88.45
Turkey,bronze,3335,0.112,31.36,40.77
Turkey,bronze,3329,0.16,44.8,58.24
Turkey,bronze,2920,0.124,34.72,45.14
Turkey,gold,3428,0.243,68.04,88.45
Kyrgyzstan,bronze,"2750,2579,3193,3330,2260,3370,3168",0.502,140.56,182.73
Kyrgyzstan,bronze,3001,0.138,38.64,50.23
Kyrgyzstan,bronze,2920,0.008,2.24,2.91
Kyrgyzstan,bronze,2284,0.004,1.12,1.46
Kyrgyzstan,gold,3428,0.502,140.56,182.73
Jordan,bronze,3001,0.138,38.64,50.23
Jordan,bronze,"3193,3370",0.203,56.84,73.89
Cameroon,bronze,"2750,2579,3160,3193,2739,2738,3330,2567,2260,3370,2920",0.351,98.28,127.76
Cameroon,bronze,3001,0.138,38.64,50.23
Cameroon,bronze,"2263,3168,2709",0.263,73.64,95.73
Cameroon,bronze,2840,0.236,66.08,85.90
Cameroon,bronze,3237,0.036,10.08,13.10
Cameroon,bronze,3335,0.074,20.72,26.94
Cameroon,gold,3428,0.351,98.28,127.76
Israel,bronze,3001,0.138,38.64,50.23
Israel,bronze,"2579,3193,3330,2567,3370",1.25,350.0,455.0
Israel,bronze,3237,0.011,3.08,4.00
Israel,bronze,2738,1.039,290.92,378.20
Israel,bronze,2263,1.148,321.44,417.87
Israel,bronze,2260,1.334,373.52,485.58
Israel,bronze,3335,0.074,20.72,26.94
Israel,bronze,"3168,2920",1.0,280.0,364.0
Israel,gold,3428,1.25,350.0,455.0
Cote d`Ivoire Ivory Coast,bronze,"2750,3193,3330,2260,3370,32",0.351,98.28,127.76
Cote d`Ivoire Ivory Coast,bronze,3001,0.138,38.64,50.23
Cote d`Ivoire Ivory Coast,bronze,"3168,2920",0.263,73.64,95.73
Cote d`Ivoire Ivory Coast,gold,3428,0.351,98.28,127.76
Bulgaria,bronze,"2750,2579,3193,2260,3370",0.502,140.56,182.73
Bulgaria,bronze,3001,0.138,38.64,50.23
Bulgaria,bronze,2738,0.084,23.52,30.58
Bulgaria,bronze,2263,0.064,17.92,23.30
Bulgaria,bronze,3237,0.066,18.48,24.02
Bulgaria,bronze,3335,0.063,17.64,22.93
Bulgaria,bronze,2920,0.376,105.28,136.86
Bulgaria,gold,3428,0.502,140.56,182.73
Libya,bronze,3001,0.138,38.64,50.23
Libya,bronze,"2260,3168",0.351,98.28,127.76
Libya,bronze,2920,0.263,73.64,95.73
Libya,gold,3428,0.351,98.28,127.76
Mauritius,bronze,3001,0.138,38.64,50.23
Mauritius,bronze,3370,0.192,53.76,69.89
Turkmenistan,bronze,3001,0.138,38.64,50.23
Turkmenistan,bronze,"2260,3370",0.203,56.84,73.89
Turkmenistan,bronze,2920,0.152,42.56,55.33
Mali,bronze,"2750,3193,2260,3370",0.203,56.84,73.89
Mali,bronze,3001,0.138,38.64,50.23
Mali,bronze,2920,0.152,42.56,55.33
Rwanda,bronze,3001,0.138,38.64,50.23
Rwanda,bronze,3370,0.203,56.84,73.89
Gabon,bronze,"2750,3193,3160,3370",0.203,56.84,73.89
Gabon,bronze,3001,0.138,38.64,50.23
Spain,bronze,2263,0.266,74.48,96.82
Spain,bronze,"2750,2579,3193,3160,3330,2567,2260,3393,3370",0.502,140.56,182.73
Spain,bronze,3001,0.138,38.64,50.23
Spain,bronze,2738,0.43,120.4,156.52
Spain,bronze,2739,0.119,33.32,43.32
Spain,bronze,3237,0.008,2.24,2.91
Spain,bronze,3329,0.067,18.76,24.39
Spain,bronze,3335,0.074,20.72,26.94
Spain,bronze,2920,0.107,29.96,38.95
Spain,gold,3428,0.502,140.56,182.73
Spain,bronze,3296,0.367,102.76,133.59
Nicaragua,bronze,"2750,3193,3370",0.203,56.84,73.89
